Date,GDP,Inflation,Aus Cash Rate,US Cash Rate,Aus Duration,US Duration,Aus Eq Perf,US Eq Perf,Int Fixed Interest Perf,IG Credit Perf
30-Apr-15,0.184779873,0.110689437,0.1875,0.01,0.200833333,0.183333333,-1.703565881,-0.839257938,-0.565876728,-0.317594563
31-May-15,0.184779873,0.110689437,0.17,0.01,0.24,0.196666667,0.399454476,3.491033763,-0.481838754,-0.243853015
30-Jun-15,0.150876935,0.125904942,0.166666667,0.010833333,0.247916667,0.193333333,-5.304788612,-2.660913648,-1.123952768,-1.488365112
31-Jul-15,0.150876935,0.125904942,0.166666667,0.010833333,0.241875,0.180833333,4.401976987,6.600182235,1.499722274,1.001183511
31-Aug-15,0.150876935,0.125904942,0.166666667,0.011666667,0.22625,0.180833333,-7.792382676,-3.138326155,-0.013921158,-0.438655972
30-Sep-15,0.201579386,0.128250313,0.166666667,0.011666667,0.224583333,0.1725,-2.955573165,-2.756301335,0.967415153,0.28384
31-Oct-15,0.201579386,0.128250313,0.166666667,0.01,0.218541667,0.188333333,4.366187402,6.282426304,0.436990613,0.80118
30-Nov-15,0.201579386,0.128250313,0.166666667,0.01,0.237708333,0.186666667,-0.684137539,-2.060370808,0.206418869,0.24898
31-Dec-15,0.218581204,0.140712946,0.166666667,0.02,0.237083333,0.174166667,2.726627106,-2.27819303,-0.076066466,-0.48652
31-Jan-16,0.218581204,0.140712946,0.166666667,0.028333333,0.227083333,0.148333333,-5.478276153,-3.22723145,2.227465295,0.80266
29-Feb-16,0.218581204,0.140712946,0.166666667,0.031666667,0.20625,0.1575,-1.760453094,-1.69813504,1.36212056,0.79296
31-Mar-16,0.218581204,0.109238452,0.166666667,0.03,0.213958333,0.150833333,4.733891018,-0.991338721,0.634262977,1.9953
30-Apr-16,0.218581204,0.109238452,0.166666667,0.030833333,0.209583333,0.150833333,3.367292982,2.358798691,-0.043529124,0.98031
31-May-16,0.218581204,0.109238452,0.1475,0.030833333,0.193333333,0.136666667,3.085541915,6.020138177,0.753472506,0.33
30-Jun-16,0.26129806,0.085271318,0.145833333,0.031666667,0.176458333,0.125,-2.453156186,-3.827345682,2.406497769,1.91926
31-Jul-16,0.26129806,0.085271318,0.145833333,0.0325,0.160625,0.13,6.288998714,2.000595848,0.463834128,1.55451
31-Aug-16,0.26129806,0.085271318,0.126666667,0.033333333,0.15625,0.135833333,-1.553372989,1.292026449,-0.231940378,0.55166
30-Sep-16,0.184712236,0.105094682,0.125,0.033333333,0.165833333,0.146666667,0.482930688,-1.320374328,0.01798427,-0.09391
31-Oct-16,0.184712236,0.105094682,0.125,0.033333333,0.183333333,0.178333333,-2.149034377,-1.375734523,-1.240252962,-0.7572
30-Nov-16,0.184712236,0.105094682,0.125,0.034166667,0.20875,0.2075,2.987323832,4.50297472,-1.642168835,-2.04251
31-Dec-16,0.218581204,0.12300123,0.125,0.045,0.232708333,0.2025,4.376173572,4.475364529,0.283983169,0.70946
31-Jan-17,0.218581204,0.12300123,0.125,0.054166667,0.227291667,0.201666667,-0.789096157,-2.363718461,-0.636589967,0.2206
28-Feb-17,0.218581204,0.12300123,0.125,0.055,0.229166667,0.206666667,2.250550881,1.450463518,0.936988859,1.1856
31-Mar-17,0.167727401,0.177141097,0.125,0.065833333,0.234166667,0.191666667,3.324116899,1.816972066,-0.04623499,0.01258
30-Apr-17,0.167727401,0.177141097,0.125,0.075,0.213333333,0.191666667,1.033870582,3.57994849,0.722587483,0.91382
31-May-17,0.167727401,0.177141097,0.125,0.075833333,0.211875,0.1825,-2.754596557,2.750980739,0.574725456,0.93073
30-Jun-17,0.167727401,0.161141805,0.125,0.086666667,0.200625,0.193333333,0.173674948,-2.636110518,-0.310768276,2.934
31-Jul-17,0.167727401,0.161141805,0.125,0.095833333,0.220208333,0.184166667,-0.009353406,-1.674351415,0.249033882,0.69989
31-Aug-17,0.167727401,0.161141805,0.125,0.096666667,0.216458333,0.183333333,0.705735048,0.807045811,1.057095582,0.91533
30-Sep-17,0.244160515,0.149619135,0.125,0.095833333,0.225,0.196666667,-0.015727677,3.442305173,-0.604445771,-0.25
31-Oct-17,0.244160515,0.149619135,0.125,0.095833333,0.231666667,0.195833333,4.014791273,4.281109634,0.493298298,0.63131
30-Nov-17,0.244160515,0.149619135,0.125,0.096666667,0.214166667,0.2,1.642169194,3.232363638,0.278617635,0.01
31-Dec-17,0.193205106,0.158333333,0.125,0.108333333,0.215,0.215,1.8112635,-1.712071488,0.062229935,0.52178
31-Jan-18,0.193205106,0.158333333,0.125,0.1175,0.229166667,0.238333333,-0.448199074,1.75094537,-0.658263551,-0.67015
28-Feb-18,0.193205106,0.158333333,0.125,0.118333333,0.238333333,0.236666667,0.356596366,-0.409200083,0.054667695,-0.88508
31-Mar-18,0.252712353,0.158371041,0.125,0.125833333,0.226666667,0.239166667,-3.771590374,-0.53394734,1.247416821,0.31224
30-Apr-18,0.252712353,0.158371041,0.125,0.140833333,0.228333333,0.248333333,3.906386995,2.750920466,-0.409086953,-0.49
31-May-18,0.252712353,0.158371041,0.125,0.141666667,0.2325,0.2425,1.092458669,0.367068694,0.201450795,0.34632
30-Jun-18,0.269782027,0.17314062,0.125,0.151666667,0.225,0.240833333,3.267981478,2.326908936,0.366766826,-0.20972
31-Jul-18,0.269782027,0.17314062,0.125,0.159166667,0.22,0.240833333,1.387264834,2.515104812,-0.228989059,0.55
31-Aug-18,0.269782027,0.17314062,0.125,0.159166667,0.215833333,0.25,1.418151571,4.143108807,-0.228989059,0.46
30-Sep-18,0.227192347,0.15982096,0.125,0.1625,0.219166667,0.2625,-1.260292477,0.554409147,-0.129734079,-0.29
31-Oct-18,0.227192347,0.15982096,0.125,0.1825,0.223333333,0.26,-6.051000443,-5.401668149,-0.022290989,-0.2
30-Nov-18,0.227192347,0.15982096,0.125,0.183333333,0.223333333,0.235833333,-2.208831178,-1.830437778,0.642648235,-0.059950902
31-Dec-18,0.210139507,0.149433491,0.125,0.189166667,0.2025,0.225833333,-0.119414914,-4.265933232,1.67,1.17633
31-Jan-19,0.210139507,0.149433491,0.125,0.2,0.189166667,0.223333333,3.868600701,4.076598443,0.81,1.6703
28-Feb-19,0.210139507,0.149433491,0.125,0.2,0.1775,0.214166667,5.978856135,5.560790809,-0.136203251,0.36
31-Mar-19,0.167845087,0.111012433,0.125,0.200833333,0.163333333,0.210833333,0.733837434,1.488742008,1.86,2.04536
30-Apr-19,0.167845087,0.111012433,0.125,0.199166667,0.155,0.2,2.368821948,4.559751222,-0.23,0.50066
31-May-19,0.167845087,0.111012433,0.125,0.198333333,0.126666667,0.1725,1.710980377,-4.429734369,1.75,1.07
30-Jun-19,0.14254396,0.132743363,0.106666667,0.2,0.115,0.171666667,3.700203796,5.270785728,1.33,1.86
31-Jul-19,0.14254396,0.132743363,0.085,0.1775,0.109166667,0.135833333,2.93973458,2.314247827,0.68,0.8
31-Aug-19,0.14254396,0.132743363,0.083333333,0.17,0.079166667,0.141666667,-2.355060707,0.265814739,2.84,2.31
30-Sep-19,0.159411378,0.139500734,0.083333333,0.1525,0.085833333,0.1425,1.840571132,2.014671618,-0.69,-0.61
31-Oct-19,0.159411378,0.139500734,0.063333333,0.129166667,0.085833333,0.150833333,-0.354739416,0.405145836,-0.53,0.15664
30-Nov-19,0.159411378,0.139500734,0.0625,0.129166667,0.095833333,0.155,3.276934666,4.73522603,-0.5,0.0349
31-Dec-19,0.176362964,0.153374233,0.0625,0.129166667,0.1,0.146666667,-2.165864656,-0.85956147,-0.67,0.09353
31-Jan-20,0.176362964,0.153374233,0.0625,0.131666667,0.095833333,0.125,4.984199366,4.347455856,2.29,2.07
29-Feb-20,0.176362964,0.153374233,0.0625,0.054166667,0.081666667,0.0725,-7.686103087,-4.883712304,1.6,0.86144
31-Mar-20,0.117091448,0.182588373,0.035833333,0.004166667,0.074166667,0.055,-20.65,-8.316694225,0,-6.45
30-Apr-20,0.117091448,0.182588373,0.020833333,0.004166667,0.071666667,0.055833333,8.779534162,3.618916367,0.83,3.61
31-May-20,0.117091448,0.182588373,0.020833333,0.006666667,0.075833333,0.060833333,4.358555926,3.398110063,-0.14,1.76
30-Jun-20,-0.488312119,-0.029036005,0.020833333,0.0075,0.076666667,0.051666667,2.606553251,-1.122739039,0.27520027,1.56
31-Jul-20,-0.488312119,-0.029036005,0.020833333,0.008333333,0.073333333,0.054166667,0.502442017,0.604683284,0.940507102,2.3
31-Aug-20,-0.488312119,-0.029036005,0.020833333,0.0075,0.074166667,0.056666667,2.83,3.472992712,-0.998324147,-0.69
30-Sep-20,-0.239016509,0.057770075,0.020833333,0.0075,0.075,0.065833333,-3.662938964,-0.305480128,0.765750619,-0.01
31-Oct-20,-0.239016509,0.057770075,0.020833333,0.0075,0.068333333,0.0725,1.932234329,-1.130489956,-0.072807803,0.9
30-Nov-20,-0.239016509,0.057770075,0.009166667,0.0075,0.0725,0.0775,10.21131751,7.427900607,0.165834333,1.76
31-Dec-20,-0.01327859,0.071715433,0.008333333,0.0075,0.081666667,0.09,1.210130273,-0.498302566,0.099260096,0.43
31-Jan-21,-0.01327859,0.071715433,0.008333333,0.006666667,0.0875,0.105,0.311353095,-0.449546792,-0.78307439,-0.75
28-Feb-21,-0.01327859,0.071715433,0.008333333,0.005833333,0.11,0.134166667,1.448213361,1.640091786,-2.161772447,-1.5
31-Mar-21,0.178466159,0.092910234,0.008333333,0.005833333,0.140833333,0.136666667,2.44827929,5.088351496,-0.208983971,-0.94
30-Apr-21,0.178466159,0.092910234,0.008333333,0.005,0.1375,0.135,3.472774604,3.185292295,-0.004688544,0.61
31-May-21,0.178466159,0.092910234,0.008333333,0.006666667,0.135,0.126666667,2.340681941,1.191143498,0.166060383,0.43
30-Jun-21,0.862694414,0.320512821,0.008333333,0.008333333,0.126666667,0.11,2.259012284,4.70585132,0.548065971,1.03
31-Jul-21,0.862694414,0.320512821,0.008333333,0.0075,0.104166667,0.106666667,1.100254717,4.033329764,1.513029512,1.21
31-Aug-21,0.862694414,0.320512821,0.008333333,0.006666667,0.093333333,0.114166667,2.50426558,3.099630103,-0.325612147,-0.17
30-Sep-21,0.340494571,0.251004016,0.008333333,0.006666667,0.106666667,0.131666667,-1.853403244,-3.045196446,-1.217365965,-1.01
31-Oct-21,0.340494571,0.251004016,0.008333333,0.006666667,0.143333333,0.13,-0.097939159,1.653998728,-0.190968583,-0.11
30-Nov-21,0.340494571,0.251004016,0.008333333,0.006666667,0.150833333,0.1225,-0.537942246,3.70220321,1.247170824,0.24
31-Dec-21,0.382518931,0.29152446,0.008333333,0.006666667,0.134166667,0.146666667,2.746620584,1.677007928,-0.940660421,-0.15
31-Jan-22,0.382518931,0.29152446,0.008333333,0.006666667,0.156666667,0.160833333,-6.351682653,-2.195740738,-1.531601396,-2.57
28-Feb-22,0.382518931,0.29152446,0.008333333,0.016666667,0.175833333,0.1775,2.144545176,-5.524197974,-1.132506399,-2.23
31-Mar-22,0.254470171,0.42408821,0.008333333,0.0275,0.208333333,0.229166667,6.885035048,-0.886682036,-2.485323052,-2.31
30-Apr-22,0.254470171,0.42408821,0.008333333,0.064166667,0.250833333,0.241666667,-0.853906256,-3.166318076,-2.614832907,-4.25
31-May-22,0.254470171,0.42408821,0.0275,0.100833333,0.281666667,0.261666667,-2.602920814,-0.832117439,-0.723476715,0.07
30-Jun-22,0.262989817,0.512065095,0.060833333,0.14,0.314166667,0.241666667,-8.769508052,-4.635608412,-1.290202656,-2.76
31-Jul-22,0.262989817,0.512065095,0.106666667,0.194166667,0.285,0.241666667,5.749353844,6.400409626,2.29,3.1
31-Aug-22,0.262989817,0.512065095,0.150833333,0.213333333,0.280833333,0.293333333,1.175302758,-2.539131756,-3.11,-3.08
30-Sep-22,0.499827292,0.605680869,0.1875,0.256666667,0.311666667,0.331666667,-6.174031552,-3.231590847,-3.41,-4.73
31-Oct-22,0.499827292,0.605680869,0.215,0.315,0.326666667,0.324166667,6.042931797,7.810317972,-0.393953,-0.61
30-Nov-22,0.499827292,0.605680869,0.236666667,0.341666667,0.309166667,0.301666667,6.581952867,2.015232568,1.9755936,-2.757087817
31-Dec-22,0.227251457,0.655372355,0.254166667,0.360833333,0.2975,0.294166667,-3.205254003,-5.489796292,-2.1887829,3.10030717
31-Jan-23,0.227251457,0.655372355,0.258333333,0.380833333,0.301666667,0.3125,6.225081476,2.967962796,2.0596038,-3.081277965
28-Feb-23,0.227251457,0.655372355,0.274166667,0.3875,0.309166667,0.305,-2.44755849,2.085751027,-1.7852935,-4.728355996
31-Mar-23,0.180449055,0.585149314,0.295,0.4025,0.289166667,0.288333333,-0.156712813,3.882880669,2.596921,-0.612482136
30-Apr-23,0.180449055,0.585149314,0.3,0.4025,0.278333333,0.288333333,1.848426906,3.157477567,0,3.89681829
